osm_id,OCC_TYPE
1005693123,residential
1005693124,residential
1005693125,residential
1005693126,residential
13473624,retail_food
1005693129,residential
1005693130,residential
1005693131,residential
1005693132,residential
1005693133,residential
1005693135,residential
1005693136,residential
1005693137,residential
1005693138,residential
1005693139,residential
1005693140,residential
1005693141,residential
1005693142,residential
1005693143,residential
1005693144,residential
1005693145,residential
1005693146,residential
1005693147,residential
1005693148,retail_food
1005693150,residential
1005693151,residential
1005693152,residential
1005693153,residential
1005693154,residential
1005693155,residential
1005693156,residential
1005693157,residential
1005693158,residential
1005693159,residential
1005693160,residential
1005693161,residential
1005693162,residential
1005693163,residential
1005693164,residential
1005693165,residential
1005693166,residential
1005693167,residential
1005693168,residential
1005693169,residential
1005693170,residential
1005693171,residential
1005693172,residential
13473625,retail_food
1005693175,residential
1005693176,residential
13473626,retail_food
1005693180,residential
1005693181,residential
1005693182,residential
1005693183,residential
1005693184,residential
1005693185,residential
1005693186,residential
1005694226,residential
1005694227,residential
1005694228,residential
1005694229,residential
1005694230,residential
1005694231,residential
1005694232,residential
1005694233,residential
1005694234,residential
1005694235,residential
1005694237,residential
1005694238,residential
1005694239,residential
1005694240,residential
1005694241,residential
1005694242,residential
1005694243,residential
1005694244,residential
1005694245,residential
1005694246,residential
1005694247,residential
1005694248,residential
1005694249,residential
1005694250,residential
1005694251,residential
1005694252,residential
1005694253,residential
1005694254,residential
1005694255,residential
1005694256,residential
1005694257,residential
1005694258,residential
1005694259,residential
1005694260,residential
1005694261,residential
1005694262,residential
1005694263,residential
1005694264,residential
1005694265,residential
1005694266,residential
1005694267,residential
1005694268,residential
1005694269,residential
1005694270,residential
1005694271,residential
1005694272,residential
1005694273,residential
1005694274,residential
1005694275,residential
1005694276,residential
1005694277,residential
1005694278,residential
1005694279,residential
1005694280,residential
1005694281,residential
1005694282,residential
1005694283,residential
1005694284,residential
1005694285,residential
1005694286,office
1005694287,residential
1005694288,residential
1005694289,residential
1005694290,residential
1005694291,residential
1005694292,residential
1005694293,residential
1005694294,residential
1005694295,residential
1005694296,residential
1005694297,residential
1005694298,residential
1005694299,residential
